datetime,user_id,count,event,score
2020-02-27 06:49:31,USER7404,5500,event2,79.5587494017
2020-02-27 07:39:26,USER1290,4000,event3,5.2191266596
2020-02-27 09:30:48,USER0531,3000,event3,8.1807607142
2020-02-27 15:38:46,USER6522,1500,event3,79.5128597248
2020-02-27 16:01:38,USER7168,4500,event3,18.7938829129
2020-02-27 16:19:44,USER4879,10000,event3,37.3551996513
2020-02-27 18:25:31,USER2332,7000,event3,77.6738861741
2020-02-27 18:28:04,USER0949,3500,event3,-9.5391726629
2020-02-27 19:33:11,USER0706,9500,event3,21.3783414595
2020-02-27 23:43:05,USER3405,500,event2,68.6940749745
2020-02-28 01:34:14,USER3896,8000,event3,42.7342822473
2020-02-28 03:11:31,USER9827,9000,event3,87.268791134
2020-02-28 06:28:31,USER7910,7500,event3,1.2334995616
2020-02-28 06:48:24,USER5475,5000,event2,86.0196134809
2020-02-28 10:35:01,USER5138,4500,event3,27.4015855483
2020-02-28 10:57:44,USER6792,1500,event3,-4.1785884823
2020-02-28 11:49:49,USER1396,1500,event3,51.1923570684
2020-02-28 12:54:46,USER3757,2500,event3,62.6660708677
2020-02-28 14:08:31,USER2340,3500,event1,-2.1190288042
2020-02-28 14:25:56,USER9433,3500,event2,10.937608999
2020-02-28 14:36:34,USER8358,0,event3,37.4409098183
2020-02-28 15:24:00,USER5805,5000,event1,13.007185274
2020-02-28 15:27:23,USER0832,5500,event3,0.3865343494
2020-02-28 15:59:35,USER7372,2000,event3,7.9785131868
2020-02-28 17:29:01,USER8030,7500,event3,78.6798455713
2020-02-28 17:49:48,USER4365,2000,event3,50.5398121696
2020-02-28 22:21:01,USER4913,8500,event3,16.9570424309
2020-02-28 22:56:49,USER8048,9000,event3,-3.1783686941
2020-02-29 00:16:03,USER2388,0,event1,-0.5744142676
2020-02-29 00:27:23,USER9211,7500,event2,67.9596391212
2020-02-29 00:58:15,USER1616,9000,event3,64.057697658
2020-02-29 02:32:19,USER5070,9500,event3,57.5540291537
2020-02-29 02:49:52,USER6387,8500,event3,83.5353033595
2020-02-29 03:19:26,USER6920,5500,event1,6.6889817872
2020-02-29 06:28:23,USER2217,8500,event3,50.509721912
2020-02-29 06:42:19,USER8307,7000,event1,46.2413763534
2020-02-29 07:52:03,USER2104,0,event3,44.3294489968
2020-02-29 09:29:43,USER7538,1500,event3,45.1736239887
2020-02-29 09:48:54,USER8414,1500,event3,30.4592321837
2020-02-29 11:40:58,USER6355,5000,event1,45.0274892193
2020-02-29 13:30:58,USER3033,2000,event3,27.1869523266
2020-02-29 15:20:26,USER5073,2000,event3,57.8438172559
2020-02-29 17:40:02,USER4575,4000,event1,-3.4496527022
2020-02-29 19:11:46,USER6174,1500,event3,42.7060665476
2020-02-29 20:10:33,USER1224,5000,event3,5.5019620637
2020-02-29 22:15:07,USER0975,5000,event3,-0.7547094362
2020-02-29 22:44:47,USER2305,0,event3,10.5322695276
2020-02-29 23:26:16,USER3968,1500,event1,54.6634045479
2020-03-01 02:10:19,USER6683,7500,event3,79.7984275657
2020-03-01 03:41:57,USER7634,7500,event3,0.9892733413
2020-03-01 03:43:48,USER1483,7000,event3,28.9668169136
2020-03-01 07:19:54,USER1283,9000,event3,-3.9854062652
2020-03-01 10:22:48,USER8144,3500,event1,87.1980813721
2020-03-01 13:33:29,USER0157,7000,event3,-4.5439245362
2020-03-01 14:46:40,USER0980,0,event2,53.5394720355
2020-03-01 14:49:35,USER9916,5500,event3,60.7623668125
2020-03-01 17:26:05,USER0446,4000,event3,-4.8731510802
2020-03-01 18:49:20,USER6520,6500,event3,12.9242506288
2020-03-01 20:20:49,USER6192,1000,event3,77.5555088031
2020-03-01 21:34:43,USER2432,0,event2,19.764685591
2020-03-01 22:29:46,USER4406,9000,event3,14.4963204552
2020-03-01 22:44:23,USER6004,4500,event3,66.3969545537
2020-03-01 22:54:16,USER8320,3000,event3,47.6547397543
2020-03-02 00:56:30,USER2905,7500,event2,31.73768077
2020-03-02 02:02:16,USER3357,8500,event2,55.6514719231
2020-03-02 02:53:03,USER0902,6000,event3,32.3888782704
2020-03-02 06:05:25,USER7762,9500,event1,78.651444302
2020-03-02 08:21:23,USER3973,6000,event3,43.150328179
2020-03-02 09:36:17,USER0043,0,event3,-0.6771452823
2020-03-02 09:50:21,USER4234,4500,event1,45.3643397983
2020-03-02 11:20:49,USER9009,2500,event3,78.017165035
2020-03-02 11:31:00,USER9133,4000,event2,-3.7621688794
2020-03-02 13:46:41,USER2019,8500,event2,28.8603076783
2020-03-02 16:33:15,USER7148,5500,event3,37.7823451972
2020-03-02 16:34:08,USER6750,8000,event2,37.8677420372
2020-03-02 23:36:39,USER8028,6000,event2,67.730587821
2020-03-02 23:55:14,USER2166,5500,event2,15.6321261646
2020-03-03 00:24:08,USER0649,9000,event3,84.8369149155
2020-03-03 01:47:12,USER7480,0,event3,17.6586663715
2020-03-03 02:34:27,USER8612,2500,event3,1.7763142696
2020-03-03 03:06:30,USER5969,5500,event3,16.3501358666
2020-03-03 04:36:53,USER8527,8000,event1,83.6961515814
2020-03-03 05:23:39,USER5097,5500,event3,45.5703307609
2020-03-03 06:38:12,USER5657,7500,event3,6.9560268627
2020-03-03 07:35:25,USER1521,6000,event3,89.9060477905
2020-03-03 07:40:09,USER1364,6500,event2,31.1489047445
2020-03-03 08:03:35,USER1249,7000,event3,89.0980882317
2020-03-03 08:14:36,USER4324,0,event3,60.6676070826
2020-03-03 08:21:57,USER4557,4000,event1,31.7745530628
2020-03-03 08:51:56,USER1570,0,event2,31.9762288717
2020-03-03 11:24:03,USER0757,9500,event3,84.6784639267
2020-03-03 13:06:02,USER3834,6000,event3,81.7547240624
2020-03-03 13:28:54,USER2287,2000,event3,67.2801801747
2020-03-03 15:46:01,USER4956,2000,event2,18.1072738811
2020-03-03 19:15:42,USER0554,1500,event3,79.4409861945
2020-03-03 20:13:03,USER7816,3500,event3,-9.2416980386
